Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Visit_ID
16,178.7995495,2,47.64,193,5946.275777,0,0.008886586,9.836180753,0,June,2,2,4,2,Returning_Visitor,FALSE,FALSE,7074
1,128,2,136.1714286,13,847.6142857,0.013333333,0.021666667,0,0,Oct,3,2,8,4,Returning_Visitor,TRUE,FALSE,7075
0,0,0,0,64,3038.38,0.017534722,0.038333333,0,0,Sep,2,2,1,1,Returning_Visitor,FALSE,FALSE,7076
0,0,0,0,22,347.6666667,0.021212121,0.059848485,0,0,June,4,1,1,3,Returning_Visitor,FALSE,FALSE,7077
0,0,0,0,26,710,0.003846154,0.017521368,0,0,Aug,3,3,4,4,Returning_Visitor,FALSE,FALSE,7078
0,0,0,0,3,19,0,0.066666667,0,0,Jul,2,2,3,3,Returning_Visitor,FALSE,FALSE,7079
5,390.87,2,29.2,39,2251.116667,0.006818182,0.020887446,0,0,Sep,2,2,9,1,Returning_Visitor,FALSE,FALSE,7080
10,291.2357143,0,0,36,940.1044266,0,0.002845528,87.30695843,0,Aug,2,2,2,2,Returning_Visitor,FALSE,TRUE,7081
2,60.5,0,0,26,1145.17,0,0.003703704,0,0,Nov,1,1,2,2,New_Visitor,TRUE,FALSE,7082
4,218.9666667,0,0,12,672.7,0,0.004444444,83.10114264,0,Nov,2,2,3,2,Returning_Visitor,TRUE,TRUE,7083
0,0,0,0,2,47.4,0,0.066666667,26.85210163,0,Oct,3,2,7,4,Returning_Visitor,FALSE,TRUE,7084
0,0,0,0,54,4749.25,0.004938272,0.029938272,8.285119366,0,Oct,2,2,8,1,Returning_Visitor,TRUE,TRUE,7085
0,0,0,0,22,494.6333333,0,0.004545455,42.29306752,0,Nov,2,2,1,2,New_Visitor,FALSE,TRUE,7086
8,101.8511111,4,161.9666667,52,591.1542063,0,0.011448413,8.052496178,0,Jul,2,2,3,3,Returning_Visitor,FALSE,FALSE,7087
7,405.55,1,23.53333333,21,568.9633333,0,0.001282051,0,0,Oct,3,2,6,20,Returning_Visitor,TRUE,FALSE,7088
3,75.4,0,0,18,1051.42,0.00952381,0.019047619,0,0,Oct,2,5,2,2,New_Visitor,FALSE,FALSE,7089
3,75.6,0,0,122,1655.57,0,0.0064,17.0952864,0,Aug,2,10,4,3,Returning_Visitor,FALSE,TRUE,7090
6,85.96666667,1,2,76,1464.209618,0.009803094,0.01785746,0,0,Aug,3,2,8,4,Returning_Visitor,FALSE,FALSE,7091
8,192.4333333,2,53.4,45,1372.875238,0.004166667,0.00625,0,0,Sep,4,1,1,3,New_Visitor,FALSE,FALSE,7092
5,136.1,0,0,45,1424.804887,0,0.008333333,10.19295165,0,Nov,2,2,6,2,Returning_Visitor,TRUE,TRUE,7093
2,40.2,2,26.1,10,186.7,0,0.021428571,0,0,Oct,2,2,3,3,New_Visitor,FALSE,FALSE,7094
5,473.1666667,2,195.4,111,4022.812148,0.003571429,0.012351425,0,0,Aug,3,2,9,5,Returning_Visitor,FALSE,FALSE,7095
0,0,0,0,17,1338.8,0.058823529,0.094117647,0,0,Aug,2,2,3,13,Returning_Visitor,FALSE,FALSE,7096
4,341.6,0,0,3,77,0,0.022222222,0,0,Oct,3,2,8,2,New_Visitor,TRUE,FALSE,7097
2,25.2,0,0,13,238.5333333,0,0.009375,36.70369311,0,Oct,2,2,1,20,Returning_Visitor,FALSE,TRUE,7098
0,0,5,924,45,3198.186667,0.004,0.016363636,32.41773364,0,Oct,2,6,4,2,Returning_Visitor,FALSE,TRUE,7099
0,0,0,0,62,1875.103333,0.003278689,0.027868852,12.71367924,0,Sep,2,4,1,1,Returning_Visitor,FALSE,FALSE,7100
1,41.4,0,0,30,684.6,0.019354839,0.041935484,0,0,Aug,2,2,5,1,Returning_Visitor,FALSE,FALSE,7101
3,79.93333333,0,0,17,348.85,0,0.023684211,0,0,Nov,2,2,1,20,Returning_Visitor,FALSE,FALSE,7102
0,0,0,0,28,319.2771429,0.042857143,0.09265873,0,0,Aug,2,2,1,2,Returning_Visitor,FALSE,FALSE,7103
6,202.4,1,0,22,2006.046667,0.007142857,0.032738095,8.052231522,0,Nov,6,5,4,2,Returning_Visitor,FALSE,FALSE,7104
0,0,0,0,2,12,0,0.1,0,0,Aug,1,1,1,4,Returning_Visitor,TRUE,FALSE,7105
0,0,0,0,74,1146.469048,0.021621622,0.031306306,0.408238132,0,Nov,2,2,1,1,Returning_Visitor,FALSE,FALSE,7106
8,134.3733333,3,256.75,40,1773.610152,0.004255319,0.008355899,13.49047237,0,Nov,1,1,8,2,Returning_Visitor,TRUE,TRUE,7107
0,0,0,0,52,1218.1,0.001282051,0.030448718,0,0,Sep,2,2,3,1,Returning_Visitor,FALSE,FALSE,7108
0,0,0,0,37,4339.366667,0.009009009,0.036036036,13.6630847,0,Sep,2,2,4,1,Returning_Visitor,FALSE,FALSE,7109
2,20.2,0,0,45,580.9357143,0.004444444,0.005,0,0,Aug,2,2,1,2,New_Visitor,FALSE,FALSE,7110
4,93.6,0,0,8,69.4,0.090909091,0.103030303,0,0,Sep,2,2,1,3,Returning_Visitor,FALSE,FALSE,7111
0,0,0,0,54,2593.1,0.018181818,0.039393939,0,0,Aug,2,2,1,3,Returning_Visitor,FALSE,FALSE,7112
2,168.4,0,0,10,208,0,0.008333333,0,0,Nov,3,2,5,2,New_Visitor,FALSE,FALSE,7113
6,109.6,0,0,17,495.1,0,0.01,0,0,Oct,2,4,8,2,New_Visitor,FALSE,FALSE,7114
5,56.73333333,1,14.6,37,1123.993333,0.000696864,0.022648084,0,0,Oct,2,2,3,2,Returning_Visitor,FALSE,FALSE,7115
8,111.93,0,0,13,860.77,0.020952381,0.056017316,0,0,Jul,1,1,1,2,Returning_Visitor,FALSE,FALSE,7116
0,0,0,0,57,2163.96,0.039285714,0.061313776,0,0,Jul,3,2,6,3,Returning_Visitor,FALSE,FALSE,7117
1,28.2,0,0,20,679.5666667,0,0.006349206,0,0,Nov,2,2,2,3,New_Visitor,FALSE,FALSE,7118
4,338,0,0,9,724.76,0,0.022380952,0,0,Sep,3,2,2,4,Returning_Visitor,TRUE,FALSE,7119
2,180.9,0,0,26,1030.06,0,0.005952381,0,0,Aug,3,2,6,2,New_Visitor,FALSE,FALSE,7120
0,0,0,0,30,717.4666667,0.006666667,0.02,0,0,Jul,2,5,1,3,Returning_Visitor,FALSE,FALSE,7121
10,337.9,1,6,123,2396.272456,0.000902151,0.008565782,1.952553388,0,June,2,2,1,2,Returning_Visitor,FALSE,FALSE,7122
4,130.3,2,5,74,1903.45,0.005,0.019107143,0,0,Aug,2,2,9,13,Returning_Visitor,FALSE,FALSE,7123
1,0,0,0,14,503.6333333,0.013333333,0.033333333,0,0,Aug,2,2,9,2,Returning_Visitor,FALSE,FALSE,7124
3,48.35,2,358.6,35,676.2666667,0.005128205,0.013675214,0,0,Oct,2,2,2,2,New_Visitor,FALSE,FALSE,7125
0,0,0,0,22,337.1,0,0.027272727,0,0,Aug,2,4,1,3,Returning_Visitor,FALSE,FALSE,7126
2,30.2,0,0,29,630.3266667,0.006666667,0.023333333,0,0,Sep,2,2,6,1,Returning_Visitor,FALSE,FALSE,7127
3,177.88,0,0,12,311.6133333,0.05,0.052380952,0,0,Oct,3,2,2,13,Returning_Visitor,FALSE,FALSE,7128
7,234.4333333,0,0,85,6743.39876,0.013768116,0.033907028,0,0,Oct,2,2,8,13,Returning_Visitor,FALSE,FALSE,7129
10,380.4333333,0,0,39,1526.213333,0.004651163,0.014728682,0,0,Nov,2,6,5,2,Returning_Visitor,FALSE,FALSE,7130
6,102.4,2,44.4,33,688.3142857,0,0.022222222,0,0,Sep,2,2,3,3,Returning_Visitor,FALSE,FALSE,7131
1,149.2,0,0,13,272.0083333,0,0.014285714,82.021436,0,Oct,1,1,1,20,Returning_Visitor,FALSE,TRUE,7132
0,0,0,0,47,1153.54,0.003140097,0.039979296,0,0,Jul,1,1,6,2,Returning_Visitor,FALSE,FALSE,7133
1,122,0,0,71,1096.876822,0,0.003014129,0,0,Nov,3,2,1,6,Returning_Visitor,FALSE,FALSE,7134
15,382.3466667,2,21.6,32,1718.387778,0.004761905,0.01038961,0,0,Aug,3,2,1,2,Returning_Visitor,TRUE,FALSE,7135
6,266.7,0,0,18,843.0166667,0,0.015151515,9.542515706,0,Sep,2,2,1,4,Returning_Visitor,FALSE,FALSE,7136
4,504.3,0,0,3,7,0.05,0.0625,0,0,Nov,3,2,3,3,Returning_Visitor,FALSE,FALSE,7137
0,0,0,0,12,1012.2,0,0.033333333,0,0,Jul,2,2,7,4,Returning_Visitor,FALSE,FALSE,7138
1,23.2,0,0,4,52.4,0,0.02,0,0,Oct,2,4,2,1,New_Visitor,FALSE,TRUE,7139
1,82.6,0,0,28,1375.133333,0,0.020689655,4.818947334,0,Oct,4,1,3,20,Returning_Visitor,FALSE,TRUE,7140
9,87.8,1,12,120,2016.564401,0.006451613,0.012613585,33.41173784,0,Jul,2,2,7,13,Returning_Visitor,FALSE,TRUE,7141
0,0,0,0,1,0,0.2,0.2,0,0,Sep,1,8,1,1,Returning_Visitor,FALSE,FALSE,7142
3,250.8,2,270.6,20,1424.4,0,0,31.72080812,0,Nov,2,2,5,5,New_Visitor,FALSE,TRUE,7143
5,170.8333333,0,0,79,1193.517172,0,0.002821869,0,0,Oct,4,1,1,2,Returning_Visitor,TRUE,FALSE,7144
5,256.1,2,99.7,4,417.4,0,0.01,0,0,Sep,1,1,6,2,New_Visitor,FALSE,FALSE,7145
7,312.8,1,4,155,2374.966713,0.025906525,0.039077841,0,0,Jul,3,2,4,13,Returning_Visitor,FALSE,FALSE,7146
6,259.1833333,0,0,54,784.7342857,0.004511278,0.018114342,0,0,Oct,3,2,3,2,Returning_Visitor,FALSE,FALSE,7147
7,301.0777778,0,0,27,1538.056725,0.013333333,0.036382031,11.15668928,0,Jul,3,2,3,2,Returning_Visitor,FALSE,FALSE,7148
1,106.3,0,0,32,2331.15,0.03125,0.048958333,0,0,Aug,3,2,4,1,Returning_Visitor,FALSE,FALSE,7149
5,116.2,0,0,38,1057.033333,0.030769231,0.05,0,0,Nov,1,8,1,1,Returning_Visitor,FALSE,FALSE,7150
2,39.4,0,0,62,2021.747727,0.003076923,0.015641026,0,0,Oct,2,2,1,4,Returning_Visitor,FALSE,FALSE,7151
0,0,0,0,1,0,0.2,0.2,0,0,June,2,2,1,1,Returning_Visitor,FALSE,FALSE,7152
5,81.2,0,0,23,269.9018182,0,0.008,0,0,Nov,1,1,3,2,New_Visitor,FALSE,FALSE,7153
3,41.3,0,0,4,55.9,0,0.014285714,0,0,June,3,2,8,2,New_Visitor,FALSE,FALSE,7154
12,98.85,1,129,5,22.05,0,0.015384615,0,0,Oct,2,2,1,4,Returning_Visitor,FALSE,FALSE,7155
1,30.7,0,0,33,1148.333333,0,0.020833333,0,0,Aug,2,5,6,1,Returning_Visitor,FALSE,FALSE,7156
2,61.5,0,0,6,99,0,0.008333333,0,0,Oct,1,1,6,3,Returning_Visitor,FALSE,FALSE,7157
0,0,0,0,22,562.1666667,0.018181818,0.053030303,0,0,June,2,2,3,3,Returning_Visitor,TRUE,FALSE,7158
1,38.2,1,9,21,1290.5,0,0,86.12351528,0,Nov,2,2,9,2,New_Visitor,FALSE,TRUE,7159
0,0,1,0,20,581.5,0.015,0.051666667,0,0,Sep,2,2,1,1,Returning_Visitor,FALSE,FALSE,7160
15,831.6222222,0,0,23,845.2788889,0,0.011944444,1.533539275,0,Nov,2,2,7,20,Returning_Visitor,TRUE,FALSE,7161
0,0,0,0,1,0,0.2,0.2,0,0,Jul,1,1,3,4,Returning_Visitor,TRUE,FALSE,7162
2,73.6,0,0,38,813.6016667,0.004878049,0.037398374,0,0,Nov,1,1,3,1,Returning_Visitor,FALSE,FALSE,7163
0,0,0,0,4,59.2,0,0.05,0,0,Aug,2,4,9,4,Returning_Visitor,FALSE,FALSE,7164
9,292.3,0,0,117,1953.537512,0.002892562,0.007295031,2.767055125,0,Aug,1,1,1,4,Returning_Visitor,TRUE,FALSE,7165
2,25.6,0,0,29,1199.916667,0,0.008888889,23.66358807,0,Jul,3,2,3,4,Returning_Visitor,FALSE,FALSE,7166
1,10,0,0,25,583.35,0,0.016,71.07435633,0,Oct,1,1,1,2,Returning_Visitor,FALSE,TRUE,7167
5,335.8,0,0,20,910.41,0,0.003333333,0,0,Nov,2,2,4,2,New_Visitor,TRUE,FALSE,7168
12,203.28,4,241.7,47,1975.125,0.003636364,0.015186147,0,0,Nov,4,2,4,2,Returning_Visitor,FALSE,FALSE,7169
7,302.9,0,0,42,651.665,0.028787879,0.060270563,0,0,Aug,1,1,1,3,Returning_Visitor,TRUE,FALSE,7170
2,20.2,0,0,27,2129.8,0.012903226,0.051612903,6.476760366,0,Sep,2,6,3,3,Returning_Visitor,FALSE,TRUE,7171
0,0,0,0,60,1063.666667,0.014166667,0.049722222,0,0,Aug,2,2,2,1,Returning_Visitor,FALSE,FALSE,7172
3,47.4,0,0,21,961.52,0.030434783,0.053623188,0,0,Aug,3,2,4,4,Returning_Visitor,FALSE,FALSE,7173
1,61.4,0,0,27,779.6066667,0,0.007142857,0,0,Oct,2,2,7,2,Returning_Visitor,FALSE,FALSE,7174
8,353.7,6,181.95,23,959.9,0.005882353,0.016666667,4.428052445,0,Nov,1,1,6,3,Returning_Visitor,TRUE,TRUE,7175
4,105.2666667,0,0,35,655.6847619,0,0.005128205,0,0,Nov,2,10,7,2,New_Visitor,TRUE,FALSE,7176
9,185.8,0,0,32,631.2766667,0.005714286,0.016095238,0,0,Sep,2,4,1,1,Returning_Visitor,FALSE,FALSE,7177
6,35.1,0,0,138,6440.235256,0.001891253,0.027316655,0,0,June,2,2,3,3,Returning_Visitor,FALSE,FALSE,7178
5,145.8833333,0,0,9,112.0833333,0.023529412,0.043137255,2.001640344,0,Jul,3,2,4,1,Returning_Visitor,FALSE,FALSE,7179
2,116.8,0,0,5,170.4,0,0.028571429,88.06848401,0,Nov,2,2,7,2,New_Visitor,FALSE,TRUE,7180
0,0,0,0,9,153.2,0.02,0.06,27.8892456,0,Aug,2,2,7,13,Returning_Visitor,FALSE,TRUE,7181
6,174.75,2,123,33,773.2566667,0.010810811,0.022972973,31.74373458,0,Nov,3,2,1,2,Returning_Visitor,FALSE,TRUE,7182
2,146.9,0,0,45,6707.54,0.011363636,0.019859307,4.023323663,0,Oct,2,2,8,2,Returning_Visitor,FALSE,FALSE,7183
1,108.8,0,0,15,387.4,0,0.004166667,0,0,June,2,2,1,2,New_Visitor,FALSE,FALSE,7184
0,0,0,0,11,631.4,0.054545455,0.048484848,0,0,Aug,1,1,1,3,Returning_Visitor,FALSE,FALSE,7185
0,0,0,0,4,0,0.2,0.2,0,0,June,2,4,3,3,Returning_Visitor,FALSE,FALSE,7186
9,433.8,2,6,28,728.7,0,0.009803922,0,0,Oct,2,10,1,3,Returning_Visitor,FALSE,FALSE,7187
1,29.2,0,0,7,75.6,0,0.025,0,0,Aug,1,1,4,2,New_Visitor,TRUE,FALSE,7188
2,11,0,0,38,938.9333333,0.039473684,0.06622807,0,0,June,3,2,2,3,Returning_Visitor,FALSE,FALSE,7189
3,95.6,0,0,10,337.1,0.008333333,0.029166667,0,0,Jul,1,1,9,3,Returning_Visitor,FALSE,FALSE,7190
0,0,0,0,13,353.7866667,0,0.016666667,36.33496365,0,June,1,1,1,2,New_Visitor,FALSE,TRUE,7191
0,0,0,0,6,67,0.016666667,0.05,0,0,Jul,2,4,1,1,Returning_Visitor,FALSE,FALSE,7192
7,204.1,0,0,5,128.7,0,0.0125,0,0,Sep,2,7,1,2,New_Visitor,FALSE,FALSE,7193
4,32.33333333,0,0,18,374.6,0,0.010526316,0,0,Sep,2,2,3,3,New_Visitor,FALSE,FALSE,7194
8,400.65,0,0,27,952.2833333,0,0.00137931,0,0,Aug,1,8,1,6,New_Visitor,FALSE,TRUE,7195
3,118.55,0,0,34,1948.088333,0.027027027,0.041643072,0,0,June,3,2,1,13,Returning_Visitor,TRUE,FALSE,7196
2,152,0,0,13,241.5833333,0.013333333,0.013333333,0,0,Sep,1,1,1,2,New_Visitor,FALSE,FALSE,7197
9,257.0933333,2,39.4,98,3364.64045,0.029570957,0.034691241,35.03953094,0,Sep,3,2,8,13,Returning_Visitor,FALSE,FALSE,7198
2,33.86666667,4,32.7,109,1759.686519,0,0.009734513,48.73081038,0,Oct,4,1,3,6,Returning_Visitor,FALSE,TRUE,7199
0,0,0,0,48,476.3600939,0.000694444,0.028639403,0,0,Aug,1,1,1,2,Returning_Visitor,FALSE,FALSE,7200
3,84,0,0,59,1720.422222,0.026984127,0.038231522,0,0,Oct,3,2,1,3,Returning_Visitor,TRUE,FALSE,7201
2,9,0,0,23,1516.2,0.016,0.028,17.72722287,0,June,2,2,5,2,Returning_Visitor,FALSE,TRUE,7202
2,14.2,0,0,53,2016.566667,0.003636364,0.036363636,8.154361332,0,June,2,2,3,3,Returning_Visitor,FALSE,TRUE,7203
8,97.6,0,0,24,498.9,0,0.01875,5.818151241,0,Oct,2,2,1,2,Returning_Visitor,FALSE,TRUE,7204
1,47.4,0,0,5,238.2,0,0.033333333,0,0,Sep,2,2,5,4,New_Visitor,TRUE,FALSE,7205
0,0,1,0,26,653.4,0.041333333,0.067142857,0,0,Jul,2,2,2,1,Returning_Visitor,TRUE,FALSE,7206
9,158.3555639,3,177.8,96,4162.538005,0.012378641,0.025287479,3.582981195,0,Sep,3,2,5,13,Returning_Visitor,FALSE,FALSE,7207
3,264,0,0,20,769.9,0.018181818,0.027272727,0,0,Nov,2,10,7,1,Returning_Visitor,FALSE,FALSE,7208
1,0,0,0,29,1085.9,0,0.007407407,30.54596337,0,Nov,2,2,1,4,New_Visitor,FALSE,TRUE,7209
0,0,7,269.6666667,24,518.85,0.019139785,0.025371224,0,0,Jul,1,1,6,2,Returning_Visitor,FALSE,FALSE,7210
0,0,0,0,2,0,0.2,0.2,0,0,Jul,1,1,3,1,Returning_Visitor,FALSE,FALSE,7211
3,90.6,0,0,6,166,0,0.025,0,0,Jul,2,2,8,6,New_Visitor,FALSE,TRUE,7212
0,0,0,0,5,291.2,0.18,0.186666667,0,0,Oct,3,2,8,20,Returning_Visitor,FALSE,FALSE,7213
0,0,0,0,29,2064.766667,0.020689655,0.037356322,0,0,June,2,4,3,1,Returning_Visitor,FALSE,FALSE,7214
1,10.1,0,0,10,256.1857143,0,0.007407407,46.84856664,0,Aug,1,1,2,2,New_Visitor,TRUE,TRUE,7215
0,0,1,217.6,77,1690.489222,0.011842105,0.027846816,0,0,Sep,3,2,6,1,Returning_Visitor,TRUE,FALSE,7216
0,0,0,0,20,436.1,0.04,0.07,0,0,June,1,1,4,3,Returning_Visitor,FALSE,FALSE,7217
0,0,0,0,11,315.58,0,0.054545455,0,0,Jul,2,2,4,1,Returning_Visitor,TRUE,FALSE,7218
0,0,0,0,66,1203.817143,0.0015625,0.004166667,0,0,Sep,2,2,4,4,Returning_Visitor,TRUE,FALSE,7219
4,296.2,0,0,33,920.4,0,0.013513514,0,0,Oct,1,1,1,5,Returning_Visitor,FALSE,FALSE,7220
1,55.4,0,0,9,949.6,0,0.046666667,0,0,Oct,1,8,5,11,Returning_Visitor,FALSE,FALSE,7221
1,229.8,0,0,41,1083.716667,0,0.006666667,0,0,June,2,5,8,2,Returning_Visitor,FALSE,FALSE,7222
1,34.26666667,2,21.2,8,2398.766667,0,0.022222222,0,0,June,4,1,1,3,Returning_Visitor,FALSE,FALSE,7223
4,34.93333333,0,0,2,22.8,0,0.028571429,0,0,Oct,2,2,4,2,New_Visitor,FALSE,FALSE,7224
3,294.2,2,108.9,60,1994.023778,0.022153846,0.037014927,0,0,Sep,3,2,6,2,Returning_Visitor,FALSE,FALSE,7225
6,205,0,0,20,221.78,0,0.001515152,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,FALSE,7226
11,280.3366667,0,0,20,337.8533333,0,0.016296296,0,0,Sep,2,2,2,5,New_Visitor,FALSE,FALSE,7227
9,179.4533333,7,277.6333333,37,829.1871429,0.002325581,0.007674419,9.098216282,0,Nov,2,2,3,2,Returning_Visitor,TRUE,FALSE,7228
0,0,0,0,3,146.4,0,0.016666667,0,0,Aug,3,2,1,3,Returning_Visitor,FALSE,FALSE,7229
7,36.05,0,0,27,344.45,0,0.035714286,0,0,Jul,2,2,7,4,Returning_Visitor,FALSE,FALSE,7230
4,46.4,0,0,3,25.2,0,0,0,0,Oct,3,2,1,20,Returning_Visitor,FALSE,FALSE,7231
0,0,0,0,13,1001.3,0,0.057142857,0,0,June,2,2,9,1,Returning_Visitor,FALSE,FALSE,7232
0,0,0,0,39,794.16,0,0.012820513,0,0,Sep,4,2,1,4,Returning_Visitor,FALSE,FALSE,7233
5,260.1,0,0,17,341.6166667,0,0.00627451,0,0,Jul,1,1,2,4,Returning_Visitor,TRUE,FALSE,7234
1,18.2,0,0,22,624.76,0.009090909,0.015909091,0,0,Oct,2,2,7,3,Returning_Visitor,FALSE,FALSE,7235
18,198.99,2,28.2,53,2387.596667,0,0.007692308,0,0,Oct,2,2,1,2,Returning_Visitor,FALSE,FALSE,7236
1,109.8,1,518.8,55,3987.386667,0.005357143,0.011607143,0,0,Sep,1,1,4,2,Returning_Visitor,FALSE,FALSE,7237
0,0,0,0,13,157,0,0.015384615,0,0,Nov,2,2,5,2,Returning_Visitor,FALSE,FALSE,7238
0,0,0,0,29,2159.4,0.010344828,0.02183908,0,0,Oct,3,2,1,13,Returning_Visitor,FALSE,FALSE,7239
0,0,0,0,85,1558.529048,0.006024096,0.024257028,0,0,Aug,2,4,1,3,Returning_Visitor,FALSE,FALSE,7240
13,407.57,0,0,146,2650.780526,0,0.011184211,0,0,Oct,4,1,1,2,Returning_Visitor,TRUE,FALSE,7241
0,0,0,0,10,145.04,0,0.023333333,0,0,Nov,4,2,4,1,Returning_Visitor,FALSE,FALSE,7242
0,0,0,0,16,687.3848485,0,0.005208333,29.4628439,0,Nov,3,2,3,2,New_Visitor,TRUE,FALSE,7243
2,44.4,0,0,109,1926.701905,0,0.000262123,0,0,Aug,2,2,1,2,New_Visitor,TRUE,FALSE,7244
1,14.2,1,26.2,3,25.2,0,0.04,0,0,Nov,6,2,9,2,Returning_Visitor,FALSE,FALSE,7245
5,171.7333333,0,0,93,2087.64987,0.013829787,0.023551165,0,0,Oct,3,2,1,4,Returning_Visitor,TRUE,FALSE,7246
7,145.98,0,0,36,646.1533333,0,0.017719298,22.08032319,0,Aug,2,2,2,2,Returning_Visitor,FALSE,FALSE,7247
1,23.2,1,73.6,17,566.5666667,0,0,0,0,Jul,1,1,1,2,Returning_Visitor,FALSE,FALSE,7248
1,66.4,0,0,22,641.4809524,0,0.004761905,0,0,Oct,3,2,4,6,New_Visitor,FALSE,FALSE,7249
2,71.1,0,0,11,529.8,0,0.004545455,0,0,Oct,2,2,2,2,Returning_Visitor,FALSE,FALSE,7250
0,0,0,0,9,980.5666667,0,0.011111111,78.56959864,0,Sep,2,2,5,2,New_Visitor,FALSE,TRUE,7251
4,77.1,0,0,4,41.7,0,0.028571429,0,0,Sep,2,2,4,6,Returning_Visitor,TRUE,FALSE,7252
2,117.8,0,0,17,586.1,0,0.011111111,0,0,Aug,3,2,7,13,Returning_Visitor,FALSE,FALSE,7253
0,0,0,0,2,12,0,0.1,0,0,Jul,2,10,2,6,Returning_Visitor,FALSE,FALSE,7254
2,112.8,0,0,11,375.8,0,0.015384615,0,0,Sep,2,2,9,5,New_Visitor,TRUE,FALSE,7255
0,0,0,0,6,118.3,0.011111111,0.077777778,0,0,June,2,2,1,2,Returning_Visitor,FALSE,FALSE,7256
3,36.2,0,0,16,166.7062706,0,0.014705882,0,0,Aug,2,2,6,5,New_Visitor,FALSE,FALSE,7257
2,11,0,0,36,474.3066667,0,0.015714286,47.65907425,0,June,4,1,2,4,Returning_Visitor,FALSE,FALSE,7258
10,187.7166667,1,11,29,277.35,0,0.021904762,0,0,Sep,3,2,9,5,Returning_Visitor,FALSE,FALSE,7259
3,42.4,0,0,20,331.8914286,0,0.004761905,0,0,Aug,2,2,8,1,Returning_Visitor,TRUE,FALSE,7260
2,135,0,0,25,1684.375,0.014814815,0.052674897,0,0,Jul,1,1,8,3,Returning_Visitor,TRUE,FALSE,7261
5,106.8,0,0,20,470.8666667,0.027272727,0.045454545,0,0,Oct,2,2,1,13,Returning_Visitor,FALSE,FALSE,7262
0,0,0,0,39,1348.45,0.01025641,0.02039072,0,0,Jul,1,2,1,4,Returning_Visitor,FALSE,FALSE,7263
3,420.0666667,3,230.7,23,1251.6,0.055172414,0.079310345,0,0,Nov,1,1,3,2,Returning_Visitor,FALSE,FALSE,7264
2,153.2,1,24.2,22,615.0666667,0.008,0.036,0,0,Oct,2,2,1,1,Returning_Visitor,FALSE,FALSE,7265
0,0,0,0,1,0,0.2,0.2,0,0,Aug,2,2,3,1,Returning_Visitor,FALSE,FALSE,7266
0,0,0,0,1,0,0.2,0.2,0,0,Oct,2,2,6,2,Returning_Visitor,FALSE,FALSE,7267
4,265,0,0,22,616.2033333,0.003846154,0.010470085,0,0,Nov,3,2,6,2,Returning_Visitor,TRUE,FALSE,7268
3,423,0,0,24,1203.533333,0,0.011111111,0,0,Oct,4,1,1,4,New_Visitor,FALSE,FALSE,7269
0,0,0,0,12,309.3666667,0.014285714,0.019047619,14.37785831,0,Sep,3,2,1,6,New_Visitor,FALSE,TRUE,7270
7,138.15,0,0,9,232.31,0,0.028717949,0,0,Oct,2,2,5,2,Returning_Visitor,TRUE,FALSE,7271
0,0,0,0,16,318.0666667,0.025,0.033333333,0,0,Jul,3,2,3,1,Returning_Visitor,FALSE,FALSE,7272
14,512.5805785,4,211,61,2362.724563,0.005615082,0.024507322,27.61615655,0,Oct,1,1,3,1,Returning_Visitor,FALSE,FALSE,7273
2,6,0,0,37,501.7666667,0.01025641,0.020512821,0,0,Sep,2,2,1,1,Returning_Visitor,FALSE,FALSE,7274
1,9,0,0,22,1889.25,0,0.024603175,0,0,Aug,2,2,7,6,Returning_Visitor,FALSE,FALSE,7275
0,0,0,0,2,0,0.2,0.2,0,0,Jul,3,2,9,13,Returning_Visitor,FALSE,FALSE,7276
0,0,0,0,1,0,0.2,0.2,0,0,Jul,3,2,4,1,Returning_Visitor,TRUE,FALSE,7277
1,0,0,0,7,82.2,0.057142857,0.114285714,0,0,June,3,2,2,4,Returning_Visitor,FALSE,FALSE,7278
0,0,0,0,14,320.25,0,0.013333333,52.17313647,0,Oct,2,2,1,3,Returning_Visitor,TRUE,TRUE,7279
0,0,0,0,5,43.9,0,0.02,0,0,Sep,2,2,1,2,Returning_Visitor,FALSE,FALSE,7280
7,144.8,1,96.2,34,1374.630952,0.019973545,0.028024691,0,0,Jul,1,1,3,4,Returning_Visitor,FALSE,FALSE,7281
2,187.9,4,100.1,29,2107.033333,0,0.024242424,0,0,Oct,1,1,3,1,Returning_Visitor,FALSE,FALSE,7282
6,56.89,0,0,40,1296.916144,0,0.022634921,1.342134935,0,Sep,2,2,7,1,Returning_Visitor,FALSE,FALSE,7283
5,127.8,0,0,15,766.8238095,0,0,65.4726506,0,Aug,1,8,4,1,Returning_Visitor,FALSE,TRUE,7284
6,352.3666667,0,0,11,605.6166667,0,0.008888889,0.714623214,0,June,2,2,1,2,Returning_Visitor,FALSE,TRUE,7285
1,0,0,0,1,17.2,0.05,0.15,0,0,Aug,2,2,1,5,Returning_Visitor,FALSE,FALSE,7286
4,36.3,2,11,71,3287.216667,0.031506849,0.055342466,0,0,Sep,4,1,9,3,Returning_Visitor,TRUE,FALSE,7287
